"Time","Species"
812100,"Chaffinch"
812340,"Magpie"
812430,"Blackbird"
812550,"Blackbird"
812760,"Starling"
813060,"Starling"
813450,"Magpie"
813540,"Blackbird"
813540,"Finch"
813930,"Starling"
814050,"Chaffinch"
814350,"Finch"
814500,"Collared Dove"
814710,"Finch"
814770,"Blackbird"
814860,"Blackbird"
815160,"Collared Dove"
815310,"Starling"
815520,"Collared Dove"
815580,"Starling"
815610,"Finch"
815670,"Chaffinch"
815850,"Collared Dove"
816210,"Magpie"
816690,"Collared Dove"
816690,"Collared Dove"
816750,"Collared Dove"
816840,"Chaffinch"
816960,"Magpie"
816990,"Finch"
817050,"Collared Dove"
817110,"Starling"
817590,"Starling"
817590,"Chaffinch"
817680,"Chaffinch"
817680,"Magpie"
817770,"Blackbird"
818190,"Starling"
818310,"Blackbird"
818430,"Blackbird"
818460,"Collared Dove"
818550,"Chaffinch"
818790,"Chaffinch"
819030,"Blackbird"
819120,"Finch"
819180,"Finch"
819420,"Blackbird"
819540,"Magpie"
819600,"Finch"
819630,"Finch"
819870,"Chaffinch"
819870,"Starling"
820200,"Chaffinch"
820290,"Finch"
820290,"Starling"
820320,"Starling"
821190,"Blackbird"
821490,"Collared Dove"
821490,"Blackbird"
821550,"Collared Dove"
821550,"Chaffinch"
821910,"Starling"
822270,"Magpie"
822420,"Collared Dove"
823110,"Collared Dove"
823170,"Chaffinch"
823380,"Starling"
823710,"Collared Dove"
824280,"Collared Dove"
824430,"Starling"
824820,"Magpie"
824820,"Finch"
825180,"Finch"
825510,"Finch"
825540,"Finch"
825570,"Collared Dove"
825870,"Chaffinch"
826170,"Chaffinch"
826320,"Finch"
826590,"Starling"
826890,"Collared Dove"
826980,"Finch"
827130,"Magpie"
827220,"Magpie"
827400,"Magpie"
827520,"Magpie"
827610,"Starling"
827670,"Finch"
827700,"Starling"
827820,"Collared Dove"
828240,"Collared Dove"
828420,"Starling"
828570,"Finch"
828660,"Blackbird"
828810,"Blackbird"
828840,"Blackbird"
829620,"Finch"
829920,"Magpie"
829980,"Collared Dove"
830010,"Magpie"
830280,"Magpie"
830340,"Starling"
830580,"Blackbird"
830640,"Finch"
830880,"Starling"
831030,"Blackbird"
831060,"Chaffinch"
831120,"Blackbird"
831210,"Magpie"
831570,"Starling"
831630,"Chaffinch"
831690,"Finch"
832140,"Collared Dove"
832410,"Finch"
832530,"Blackbird"
832560,"Chaffinch"
832620,"Starling"
832650,"Collared Dove"
832830,"Collared Dove"
833340,"Blackbird"
833370,"Starling"
833490,"Collared Dove"
833520,"Collared Dove"
833550,"Chaffinch"
833550,"Chaffinch"
833970,"Blackbird"
834210,"Starling"
834540,"Starling"
834900,"Magpie"
834990,"Blackbird"
835710,"Blackbird"
835890,"Starling"
836010,"Blackbird"
836040,"Magpie"
836370,"Magpie"
836610,"Starling"
837390,"Chaffinch"
837420,"Starling"
837870,"Collared Dove"
837960,"Collared Dove"
838620,"Chaffinch"
838680,"Collared Dove"
838890,"Chaffinch"
838980,"Magpie"
839010,"Chaffinch"
839040,"Magpie"
839250,"Finch"
839370,"Chaffinch"
839730,"Blackbird"
839760,"Blackbird"
839790,"Finch"
840000,"Magpie"
840000,"Finch"
840150,"Finch"
840180,"Blackbird"
840480,"Magpie"
840630,"Blackbird"
840630,"Finch"
840930,"Chaffinch"
840960,"Collared Dove"
840990,"Finch"
841560,"Chaffinch"
841860,"Chaffinch"
841920,"Finch"
842160,"Blackbird"
842220,"Chaffinch"
842400,"Collared Dove"
842490,"Magpie"
842670,"Finch"
844020,"Chaffinch"
844470,"Magpie"
844530,"Magpie"
844650,"Finch"
844710,"Chaffinch"
845280,"Magpie"
845340,"Starling"
845490,"Chaffinch"
845850,"Magpie"
845880,"Chaffinch"
846090,"Collared Dove"
846150,"Finch"
846240,"Starling"
846570,"Magpie"
846750,"Starling"
846930,"Collared Dove"
847200,"Collared Dove"
848220,"Magpie"
848460,"Chaffinch"
848520,"Blackbird"
848640,"Collared Dove"
848790,"Chaffinch"
848790,"Chaffinch"
848880,"Blackbird"
849060,"Collared Dove"
849570,"Magpie"
849750,"Finch"
849990,"Collared Dove"
849990,"Finch"
850170,"Chaffinch"
850830,"Collared Dove"
850980,"Collared Dove"
851040,"Blackbird"
851490,"Finch"
851820,"Finch"
851970,"Blackbird"
852090,"Collared Dove"
852210,"Magpie"
852900,"Starling"
853260,"Magpie"
853530,"Blackbird"
853680,"Blackbird"
854340,"Starling"
854550,"Collared Dove"
854940,"Collared Dove"
855030,"Blackbird"
855300,"Chaffinch"
855420,"Finch"
855480,"Collared Dove"
855660,"Blackbird"
855840,"Finch"
855990,"Magpie"
856140,"Magpie"
856260,"Finch"
856770,"Starling"
857130,"Finch"
857310,"Chaffinch"
857550,"Starling"
857580,"Finch"
857970,"Starling"
858390,"Starling"
858390,"Blackbird"
858480,"Starling"
858600,"Finch"
858960,"Blackbird"
859320,"Starling"
859800,"Blackbird"
859980,"Magpie"
860100,"Blackbird"
860430,"Magpie"
860430,"Chaffinch"
860460,"Chaffinch"
860550,"Collared Dove"
860580,"Collared Dove"
860700,"Magpie"
861210,"Blackbird"
861240,"Blackbird"
861480,"Starling"
861660,"Finch"
861690,"Starling"
861750,"Magpie"
862020,"Starling"
862020,"Magpie"
862140,"Blackbird"
862470,"Blackbird"
862650,"Magpie"
863310,"Starling"
863610,"Magpie"
864210,"Blackbird"
864300,"Blackbird"
864510,"Starling"
864690,"Collared Dove"
865050,"Blackbird"
865140,"Starling"
865740,"Finch"
865890,"Blackbird"
865980,"Starling"
866010,"Chaffinch"
866010,"Finch"
866040,"Magpie"
866700,"Blackbird"
866700,"Magpie"
866910,"Finch"
867270,"Starling"
867450,"Collared Dove"
868080,"Magpie"
868080,"Finch"
868320,"Finch"
868560,"Finch"
868620,"Blackbird"
868680,"Collared Dove"
868890,"Finch"
869100,"Magpie"
869190,"Starling"
869220,"Blackbird"
869580,"Blackbird"
869850,"Finch"
869940,"Blackbird"
869940,"Magpie"
870180,"Finch"
870180,"Magpie"
870390,"Collared Dove"
871470,"Chaffinch"
871560,"Collared Dove"
871650,"Starling"
871920,"Starling"
871980,"Starling"
872010,"Chaffinch"
872280,"Blackbird"
872310,"Collared Dove"
872760,"Blackbird"
872940,"Collared Dove"
873090,"Magpie"
873240,"Starling"
873720,"Magpie"
873930,"Magpie"
874080,"Chaffinch"
874260,"Magpie"
874320,"Blackbird"
874470,"Collared Dove"
874470,"Magpie"
874770,"Blackbird"
874830,"Magpie"
874860,"Collared Dove"
874950,"Finch"
875880,"Finch"
875970,"Blackbird"
875970,"Starling"
876240,"Collared Dove"
877710,"Starling"
877710,"Chaffinch"
877740,"Starling"
877770,"Blackbird"
877830,"Blackbird"
878010,"Collared Dove"
878520,"Finch"
879030,"Magpie"
879090,"Blackbird"
879270,"Magpie"
879300,"Starling"
879360,"Collared Dove"
879360,"Collared Dove"
879630,"Magpie"
879630,"Finch"
879630,"Collared Dove"
879990,"Chaffinch"
880020,"Blackbird"
880290,"Blackbird"
880350,"Finch"
880410,"Magpie"
880500,"Finch"
880530,"Finch"
880620,"Starling"
881070,"Finch"
881190,"Chaffinch"
881400,"Finch"
881460,"Magpie"
881610,"Collared Dove"
881670,"Chaffinch"
882240,"Chaffinch"
882360,"Blackbird"
882390,"Finch"
882630,"Starling"
882690,"Collared Dove"
883200,"Chaffinch"
883440,"Starling"
883800,"Chaffinch"
884220,"Blackbird"
884370,"Collared Dove"
884460,"Blackbird"
884640,"Collared Dove"
884640,"Magpie"
884760,"Collared Dove"
884790,"Starling"
885120,"Chaffinch"
885300,"Finch"
885330,"Chaffinch"
885330,"Chaffinch"
885660,"Finch"
885990,"Chaffinch"
886080,"Chaffinch"
886290,"Starling"
887700,"Finch"
888870,"Starling"
889590,"Collared Dove"
889680,"Collared Dove"
890100,"Starling"
890220,"Magpie"
890250,"Collared Dove"
890250,"Finch"
890400,"Blackbird"
890430,"Collared Dove"
890550,"Starling"
890760,"Blackbird"
890790,"Chaffinch"
891240,"Collared Dove"
891690,"Chaffinch"
892080,"Starling"
892320,"Finch"
892500,"Starling"
893070,"Finch"
893370,"Blackbird"
893910,"Starling"
893940,"Collared Dove"
894120,"Magpie"
894270,"Starling"
894300,"Starling"
894780,"Collared Dove"
894780,"Blackbird"
894840,"Finch"
895080,"Finch"
895110,"Starling"
895260,"Finch"
895350,"Magpie"
895530,"Chaffinch"
895710,"Starling"
896970,"Blackbird"
897030,"Finch"
897540,"Blackbird"
897780,"Starling"
897870,"Magpie"
897990,"Collared Dove"
897990,"Blackbird"
898170,"Chaffinch"
898380,"Blackbird"
899160,"Starling"
899850,"Finch"
899970,"Starling"
900120,"Chaffinch"
900300,"Blackbird"
900660,"Collared Dove"
900840,"Blackbird"
900990,"Collared Dove"
901080,"Starling"
901410,"Magpie"
901500,"Finch"
902100,"Magpie"
902400,"Finch"
902430,"Magpie"
902460,"Starling"
902820,"Blackbird"
902910,"Blackbird"
903000,"Collared Dove"
903240,"Blackbird"
903330,"Magpie"
903360,"Magpie"
903480,"Collared Dove"
903540,"Magpie"
903750,"Collared Dove"
903810,"Starling"
903900,"Chaffinch"
903960,"Chaffinch"
904020,"Chaffinch"
904260,"Chaffinch"
904260,"Magpie"
904440,"Starling"
904620,"Blackbird"
904890,"Magpie"
905040,"Magpie"
905130,"Blackbird"
905340,"Blackbird"
905430,"Starling"
905940,"Chaffinch"
906030,"Blackbird"
906090,"Collared Dove"
906300,"Finch"
906570,"Blackbird"
906600,"Collared Dove"
906690,"Finch"
907140,"Blackbird"
907530,"Chaffinch"
907620,"Collared Dove"
907620,"Magpie"
907710,"Blackbird"
907860,"Starling"
907890,"Magpie"
908130,"Collared Dove"
908310,"Blackbird"
908850,"Starling"
909150,"Blackbird"
909210,"Magpie"
909600,"Starling"
909840,"Blackbird"
910560,"Starling"
910740,"Collared Dove"
910980,"Starling"
911010,"Starling"
911160,"Finch"
911340,"Starling"
911340,"Collared Dove"
911340,"Blackbird"
911670,"Collared Dove"
911790,"Chaffinch"
911790,"Magpie"
911970,"Magpie"
912360,"Chaffinch"
912420,"Starling"
912960,"Blackbird"
912990,"Collared Dove"
913110,"Finch"
913230,"Starling"
913650,"Collared Dove"
913920,"Starling"
914040,"Blackbird"
914340,"Finch"
914370,"Collared Dove"
914400,"Finch"
914430,"Magpie"
914460,"Collared Dove"
915390,"Blackbird"
915600,"Finch"
915630,"Magpie"
915720,"Chaffinch"
915810,"Collared Dove"
916200,"Chaffinch"
916290,"Chaffinch"
916500,"Starling"
916500,"Starling"
916590,"Finch"
916770,"Starling"
917130,"Collared Dove"
917490,"Finch"
917490,"Collared Dove"
917700,"Blackbird"
917820,"Finch"
918030,"Magpie"
918180,"Magpie"
918480,"Magpie"
918540,"Finch"
918690,"Chaffinch"
918840,"Blackbird"
918840,"Starling"
919260,"Collared Dove"
919320,"Starling"
919500,"Magpie"
919800,"Chaffinch"
919890,"Finch"
919920,"Blackbird"
920400,"Magpie"
920490,"Finch"
921150,"Blackbird"
921180,"Chaffinch"
921330,"Magpie"
921570,"Magpie"
921600,"Chaffinch"
921630,"Finch"
922500,"Starling"
923190,"Chaffinch"
923280,"Finch"
923340,"Finch"
923400,"Starling"
923520,"Magpie"
923520,"Blackbird"
923730,"Finch"
924060,"Starling"
924180,"Magpie"
924240,"Collared Dove"
924360,"Collared Dove"
924390,"Collared Dove"
924420,"Blackbird"
924600,"Magpie"
924780,"Magpie"
924870,"Collared Dove"
924990,"Collared Dove"
925290,"Starling"
925620,"Chaffinch"
925890,"Finch"
925890,"Magpie"
926430,"Magpie"
926850,"Magpie"
928680,"Magpie"
929010,"Finch"
929190,"Finch"
930540,"Collared Dove"
930630,"Blackbird"
930690,"Collared Dove"
930990,"Finch"
931260,"Chaffinch"
931440,"Chaffinch"
931620,"Starling"
932400,"Finch"
932880,"Collared Dove"
933090,"Magpie"
933630,"Collared Dove"
933840,"Magpie"
933900,"Blackbird"
933960,"Magpie"
934740,"Finch"
934860,"Starling"
935340,"Chaffinch"
935370,"Finch"
935640,"Collared Dove"
936060,"Chaffinch"
936270,"Starling"
936390,"Magpie"
936420,"Collared Dove"
936720,"Starling"
936990,"Finch"
937620,"Magpie"
937680,"Blackbird"
937950,"Finch"
937950,"Chaffinch"
938460,"Blackbird"
938580,"Finch"
938700,"Magpie"
938730,"Blackbird"
938970,"Magpie"
939060,"Starling"
939210,"Magpie"
939270,"Collared Dove"
939270,"Magpie"
939420,"Starling"
939660,"Starling"
939870,"Magpie"
940230,"Blackbird"
940620,"Finch"
940890,"Chaffinch"
940890,"Magpie"
941250,"Magpie"
941430,"Finch"
941730,"Finch"
941910,"Chaffinch"
942360,"Chaffinch"
942660,"Starling"
942750,"Collared Dove"
942870,"Finch"
942900,"Collared Dove"
942930,"Magpie"
942930,"Blackbird"
943170,"Finch"
943200,"Starling"
943230,"Blackbird"
943260,"Finch"
943380,"Chaffinch"
943530,"Chaffinch"
943710,"Magpie"
944070,"Starling"
944520,"Magpie"
944940,"Chaffinch"
945090,"Blackbird"
945150,"Blackbird"
945630,"Finch"
945810,"Collared Dove"
946200,"Chaffinch"
946650,"Chaffinch"
946680,"Starling"
946860,"Starling"
946980,"Finch"
947130,"Starling"
947280,"Finch"
947340,"Starling"
947460,"Collared Dove"
947730,"Starling"
947850,"Starling"
948060,"Starling"
948120,"Finch"
948180,"Starling"
948300,"Collared Dove"
948540,"Chaffinch"
948600,"Magpie"
948660,"Collared Dove"
948750,"Starling"
948870,"Chaffinch"
949110,"Starling"
949110,"Collared Dove"
949290,"Starling"
949320,"Chaffinch"
949440,"Blackbird"
949650,"Magpie"
949770,"Starling"
949950,"Collared Dove"
950100,"Magpie"
950220,"Chaffinch"
950670,"Blackbird"
950760,"Collared Dove"
951360,"Starling"
951480,"Magpie"
951600,"Blackbird"
951630,"Blackbird"
951750,"Finch"
951780,"Magpie"
951780,"Collared Dove"
951870,"Collared Dove"
952650,"Magpie"
952710,"Blackbird"
953190,"Blackbird"
953370,"Chaffinch"
953430,"Blackbird"
953490,"Collared Dove"
953490,"Blackbird"
953640,"Collared Dove"
954000,"Collared Dove"
954030,"Finch"
954150,"Blackbird"
954150,"Chaffinch"
954480,"Magpie"
954510,"Blackbird"
954720,"Collared Dove"
954840,"Magpie"
955680,"Starling"
955710,"Starling"
955710,"Finch"
956220,"Chaffinch"
956790,"Finch"
956910,"Finch"
957210,"Collared Dove"
957270,"Blackbird"
957570,"Finch"
957810,"Collared Dove"
958260,"Blackbird"
958440,"Starling"
958830,"Finch"
958920,"Finch"
959460,"Finch"
959640,"Magpie"
959730,"Chaffinch"
959910,"Starling"
960270,"Magpie"
960390,"Magpie"
960690,"Finch"
960960,"Finch"
961080,"Starling"
961350,"Chaffinch"
961440,"Magpie"
961770,"Magpie"
962250,"Collared Dove"
962670,"Finch"
963420,"Magpie"
963450,"Chaffinch"
963540,"Blackbird"
963570,"Blackbird"
964050,"Chaffinch"
964560,"Chaffinch"
964620,"Magpie"
964710,"Chaffinch"
964710,"Collared Dove"
965250,"Chaffinch"
965730,"Chaffinch"
966000,"Chaffinch"
966240,"Magpie"
966420,"Finch"
967110,"Chaffinch"
967290,"Collared Dove"
967290,"Magpie"
967440,"Blackbird"
967470,"Magpie"
967470,"Blackbird"
967890,"Blackbird"
968130,"Blackbird"
968250,"Starling"
968280,"Magpie"
968430,"Blackbird"
968490,"Blackbird"
968550,"Chaffinch"
968610,"Collared Dove"
969270,"Chaffinch"
969630,"Chaffinch"
969780,"Blackbird"
969960,"Blackbird"
970620,"Finch"
970680,"Finch"
970740,"Finch"
970800,"Blackbird"
970860,"Finch"
971070,"Blackbird"
971070,"Blackbird"
971130,"Magpie"
971190,"Magpie"
971400,"Collared Dove"
971430,"Starling"
971520,"Collared Dove"
971700,"Starling"
972240,"Blackbird"
972390,"Chaffinch"
972420,"Magpie"
972480,"Collared Dove"
973350,"Magpie"
973440,"Collared Dove"
973590,"Magpie"
973650,"Starling"
973710,"Starling"
973740,"Blackbird"
974460,"Magpie"
974670,"Blackbird"
974760,"Collared Dove"
974940,"Blackbird"
975270,"Starling"
975600,"Blackbird"
975600,"Starling"
976050,"Starling"
976050,"Collared Dove"
976170,"Collared Dove"
976170,"Starling"
976470,"Starling"
976530,"Finch"
976980,"Starling"
976980,"Magpie"
977100,"Chaffinch"
977790,"Magpie"
977940,"Collared Dove"
977970,"Collared Dove"
978120,"Collared Dove"
978210,"Chaffinch"
978540,"Chaffinch"
978600,"Finch"
978720,"Magpie"
979440,"Magpie"
979530,"Blackbird"
980430,"Blackbird"
980760,"Magpie"
980760,"Blackbird"
980760,"Finch"
980850,"Chaffinch"
980850,"Blackbird"
981030,"Collared Dove"
981540,"Chaffinch"
981630,"Blackbird"
981630,"Magpie"
981690,"Collared Dove"
981840,"Collared Dove"
981900,"Finch"
981930,"Finch"
981990,"Chaffinch"
982350,"Starling"
982470,"Finch"
982560,"Chaffinch"
982560,"Chaffinch"
982680,"Starling"
982710,"Chaffinch"
982740,"Collared Dove"
983190,"Collared Dove"
983250,"Starling"
983280,"Magpie"
983400,"Blackbird"
983430,"Starling"
983730,"Blackbird"
983730,"Collared Dove"
983910,"Finch"
983940,"Magpie"
984000,"Chaffinch"
984120,"Magpie"
984270,"Finch"
984690,"Magpie"
984930,"Starling"
985260,"Blackbird"
985920,"Chaffinch"
986070,"Magpie"
986130,"Blackbird"
986160,"Blackbird"
986400,"Chaffinch"
986430,"Blackbird"
986460,"Collared Dove"
986490,"Finch"
987000,"Finch"
987090,"Finch"
987150,"Starling"
987870,"Chaffinch"
987960,"Magpie"
988380,"Chaffinch"
988920,"Starling"
989490,"Finch"
989610,"Magpie"
990840,"Chaffinch"
991050,"Magpie"
991170,"Blackbird"
991170,"Blackbird"
992040,"Collared Dove"
992160,"Chaffinch"
992700,"Magpie"
992760,"Magpie"
992940,"Starling"
993120,"Starling"
993390,"Magpie"
993900,"Finch"
994080,"Blackbird"
994740,"Blackbird"
994770,"Magpie"
995040,"Magpie"
995370,"Chaffinch"
995430,"Blackbird"
995490,"Chaffinch"
995490,"Blackbird"
995520,"Collared Dove"
996120,"Finch"
996330,"Chaffinch"
996540,"Chaffinch"
996780,"Magpie"
996840,"Finch"
996900,"Blackbird"
996990,"Magpie"
997020,"Collared Dove"
997200,"Blackbird"
997860,"Blackbird"
997890,"Chaffinch"
998310,"Starling"
998340,"Blackbird"
998490,"Starling"
998550,"Magpie"
998580,"Finch"
998610,"Starling"
998760,"Starling"
998760,"Finch"
998850,"Starling"
999240,"Finch"
999750,"Collared Dove"
1000170,"Blackbird"
1000200,"Collared Dove"
1000470,"Magpie"
1000920,"Finch"
1001340,"Blackbird"
1001430,"Blackbird"
1001460,"Collared Dove"
1001850,"Chaffinch"
1001880,"Finch"
1001940,"Collared Dove"
1001940,"Finch"
1002090,"Blackbird"
1002090,"Collared Dove"
1002090,"Finch"
1002630,"Magpie"
1002690,"Blackbird"
1002780,"Chaffinch"
1003320,"Blackbird"
1003320,"Finch"
1003500,"Chaffinch"
1004100,"Collared Dove"
1004760,"Collared Dove"
1005060,"Collared Dove"
1005120,"Finch"
1005210,"Blackbird"
1005570,"Collared Dove"
1005780,"Collared Dove"
1005990,"Finch"
1006140,"Starling"
1006770,"Finch"
1006950,"Finch"
1007340,"Finch"
1007400,"Blackbird"
1007550,"Starling"
1007730,"Finch"
1008000,"Collared Dove"
1008030,"Finch"
1008120,"Chaffinch"
1008480,"Finch"
1008510,"Chaffinch"
1008690,"Chaffinch"
1008780,"Starling"
1008810,"Collared Dove"
1008900,"Collared Dove"
1009140,"Magpie"
1009140,"Chaffinch"
1009380,"Collared Dove"
1009410,"Starling"
1009410,"Magpie"
1009860,"Starling"
1010010,"Collared Dove"
1010010,"Magpie"
1010010,"Collared Dove"
1010070,"Collared Dove"
1010310,"Collared Dove"
1010370,"Finch"
1010400,"Chaffinch"
1010550,"Blackbird"
1011180,"Finch"
1011180,"Finch"
1011330,"Chaffinch"
1011390,"Starling"
1011540,"Chaffinch"
1012050,"Finch"
1012200,"Finch"
1012620,"Starling"
1012890,"Starling"
1012890,"Magpie"
1012920,"Finch"
1012950,"Magpie"
1013100,"Finch"
1013340,"Finch"
1013700,"Collared Dove"
1013850,"Starling"
1013880,"Blackbird"
1013970,"Blackbird"
1014180,"Chaffinch"
1014510,"Chaffinch"
1014510,"Finch"
1014630,"Collared Dove"
1014750,"Finch"
1014840,"Finch"
1014990,"Finch"
1015110,"Blackbird"
1015290,"Collared Dove"
1015380,"Collared Dove"
1015500,"Collared Dove"
1016520,"Magpie"
1016580,"Chaffinch"
1016730,"Starling"
1017000,"Starling"
1017150,"Finch"
1017270,"Magpie"
1017420,"Chaffinch"
1017750,"Magpie"
1017840,"Chaffinch"
1018260,"Starling"
1018440,"Finch"
1018440,"Blackbird"
1018560,"Magpie"
1018650,"Magpie"
1018710,"Collared Dove"
1018740,"Chaffinch"
1019670,"Chaffinch"
1019730,"Finch"
1020000,"Magpie"
1020030,"Collared Dove"
1020060,"Chaffinch"
1020150,"Finch"
1020150,"Magpie"
1020330,"Collared Dove"
1020510,"Starling"
1020690,"Starling"
1020990,"Finch"
1021170,"Starling"
1021350,"Collared Dove"
1021380,"Chaffinch"
1021950,"Blackbird"
1022040,"Blackbird"
1022280,"Blackbird"
1022310,"Chaffinch"
1022550,"Finch"
1022610,"Finch"
1022760,"Blackbird"
1023240,"Blackbird"
1023420,"Starling"
1023510,"Finch"
1023690,"Collared Dove"
1023840,"Chaffinch"
1023960,"Chaffinch"
1024260,"Magpie"
1024320,"Starling"
1024350,"Magpie"
1024560,"Finch"
1024890,"Chaffinch"
1026720,"Starling"
1026930,"Starling"
1026990,"Collared Dove"
1027110,"Collared Dove"
1027410,"Chaffinch"
1027710,"Chaffinch"
1028070,"Starling"
1028190,"Starling"
1028370,"Starling"
1028820,"Chaffinch"
1028850,"Finch"
1029120,"Magpie"
1029270,"Finch"
1029270,"Blackbird"
1029540,"Starling"
1029960,"Chaffinch"
1030050,"Chaffinch"
1030080,"Magpie"
1030440,"Chaffinch"
1030530,"Blackbird"
1030560,"Chaffinch"
1030740,"Collared Dove"
1031340,"Blackbird"
1031370,"Blackbird"
1031730,"Blackbird"
1032210,"Starling"
1032570,"Magpie"
1032840,"Magpie"
1033080,"Collared Dove"
1033380,"Finch"
1033440,"Blackbird"
1033530,"Finch"
1033560,"Starling"
1033650,"Magpie"
1034070,"Finch"
1034460,"Chaffinch"
1034670,"Finch"
1034730,"Blackbird"
1034790,"Collared Dove"
1034820,"Collared Dove"
1035090,"Magpie"
1035420,"Finch"
1035570,"Collared Dove"
1035690,"Magpie"
1035840,"Collared Dove"
1036170,"Finch"
1036260,"Chaffinch"
1036410,"Finch"
1036440,"Finch"
1036710,"Finch"
1037190,"Finch"
1037220,"Blackbird"
1037910,"Blackbird"
1038360,"Chaffinch"
1038570,"Blackbird"
1038660,"Collared Dove"
1039050,"Chaffinch"
1039230,"Finch"
1039260,"Finch"
1039290,"Blackbird"
1039350,"Chaffinch"
1039500,"Finch"
1039740,"Finch"
1039770,"Starling"
1040010,"Chaffinch"
1040280,"Chaffinch"
1040340,"Chaffinch"
1040460,"Magpie"
1040730,"Starling"
1040910,"Starling"
1041000,"Starling"
1041150,"Starling"
1041690,"Starling"
1041840,"Chaffinch"
1041990,"Starling"
1042080,"Chaffinch"
1042170,"Blackbird"
1042170,"Chaffinch"
1042230,"Magpie"
1042470,"Starling"
1042740,"Blackbird"
1043010,"Starling"
1043010,"Blackbird"
1043160,"Blackbird"
1043280,"Magpie"
1043910,"Magpie"
1044420,"Collared Dove"
1044480,"Blackbird"
1044930,"Starling"
1044990,"Magpie"
1045080,"Magpie"
1045170,"Magpie"
